Name,Ticker,"Sub-Sector","Market Cap","1M Average Volume","1M Return","1Y Return vs Nifty","Daily Volume","Close Price","1M Return vs Nifty","1W Change in Volume","3M Average Volume","1W Return","6M Return vs Nifty","1D Return","% Away From 52W High","6M Return","1Y Return","1W Return vs Nifty","1D Change in Volume","% Away From 52W Low","5Y CAGR","Face value"
GKB Ophthalmics Ltd,GKB,"Health Care Equipment & Supplies","33.5450599","768.047619047619","-8.835616438356167","-5.964054289032368","366","66.55","-5.938615225543453","-71.13564668769716","3503.2982456140353","7.027983274364744","22.35342746824697","2.3531221162719183","37.79113448534937","12.682018286488308","-10.116153430578077","5.975558511630142","-10.731707317073171","47.07182320441989","-0.5759390836876821","10"
Sumedha Fiscal Services Ltd,SUMEDHA,"Investment Banking & Brokerage","33.526596376","4677.727272727273","11.231788079470205","-25.276472287025715","1580","41.99","14.128789292282919","-76.58912431471329","9458.862068965518","4.922538730634679","-6.38216938681391","-0.9903324687573559","64.08668730650156","-16.053578568572572","-29.428571428571423","3.8701139679000773","-38.783417280123984","35.67043618739905","10.532913499236574","10"
BC Power Controls Ltd,BCP,"Cables","33.4342","172451",,"-7.729088977266165","172451","4.45",,"0","172451",,"-4.751667741318261","0",,"-14.423076923076923","-11.881188118811874",,"0",,"4.9200269147087194","2"
Gujarat Petrosynthese Ltd,GUJPETR,"Specialty Chemicals","33.433298766","1186.7272727272727","-3.5480537375129213","-6.231900858454295","303","56.01","-0.6510525247002072","108.96551724137932","1194.9137931034484","-8.868999186330353","2.7886161643023017","-3.331032102174663","45.52758435993574","-6.88279301745636","-10.384000000000004","-9.921423949064955","-86.43688451208594","8.757281553398055","7.370551125258684","10"
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,"Pharmaceuticals","33.3703854","7131163.2727272725","-12.903225806451607","-69.37731262316018","5481606","0.27","-10.006224593638892","22.20160612362778","11441274.310344828","-6.896551724137918","-42.11430510395562","-3.5714285714285743","433.3333333333333","-51.785714285714285","-73.52941176470588","-7.94897648687252","25.690890997390614","17.391304347826097","4.180926810264429","1"
Quicktouch Technologies Ltd,QUICKTOUCH,"Software Services","33.3215896","3657.8947368421054","-13.188647746243738","-59.02070539103219","500","26","-10.291646533431024","-87.5","6588.235294117647","-0.5736137667303961","-3.2264132638024794","1.9607843137254901","176.9230769230769","-12.897822445561141","-63.1728045325779","-1.6260385294649984","-83.33333333333333","4.0000000000000036",,"10"
Haryana Leather Chemicals Ltd,HARLETH,"Specialty Chemicals","33.2303419","3205.2727272727275","8.058267472493418","-3.20969615128406","392","67.7","10.955268685306132","266.3551401869159","3112.7894736842104","-4.479452054794515","2.4111352091559253","-1.8840579710144887","31.166912850812388","-7.260273972602737","-7.361795292829769","-5.531876817529117","-57.62162162162162","34.99501495513459","14.633753395104243","10"
Logiciel Solutions Ltd,LOGICIEL,"Software Services","33.2246871","4971.428571428572","-19.006007646095025","-65.52070249444611","3600","44.49","-16.10900643328231","-25","7703.571428571428","-7.312499999999996","-60.001392454233155","1.691428571428576","247.04427961339627","-69.67280163599182","-69.67280163599182","-8.364924762734598","20","48.30000000000001",,"10"
Yaan Enterprises Ltd,YAANENT,"Tour & Travel Services","33.1855","2239.181818181818","-3.5775434802198784","65.73700480192306","1106","107.05","-0.6805422674071644","-70.44361304115446","1521.290909090909","-15.079365079365079","21.205062026101224","-5.223550243470567","25.081737505838397","11.533652844342564","61.58490566037735","-16.131789842099682","1282.5","80.94996619337391","42.84427307819736","10"
Ganga Forging Ltd,GANGAFORGE,"Iron & Steel","33.16134858","400290.6818181818","-17.72575250836121","-44.81055646011404","200927","2.46","-14.828751295548496","-68.13706989238786","361592.6379310345","-1.2048192771084436","-13.931075290291034","1.6528925619834727","110.16260162601625","-23.602484472049696","-48.962655601659755","-2.257244039843046","-50.538367616215524","9.333333333333327","-18.23188076427469","1"
Poddar Housing & Development Ltd,PODDARHOUS,"Real Estate","33.085908861","500",,"-44.592694284098776","500","45.53",,"0","500",,"-24.761194504877274","0","0","-34.432603686635936","-48.74479342564449",,"0","27.535014005602232","-21.21015682654619","10"
Twentyfirst Century Management Services Ltd,21STCENMGM,"Investment Banking & Brokerage","33.0645","4066.590909090909","-4.720121028744324","-52.06314001307054","6432","31.49","-1.82311981593161","202.82485875706215","4321.241379310345","-4.546832373446509","-11.38650006868005","1.8434670116429388","137.6627500793903","-21.057909250438712","-56.21523915461625","-5.5992571361811105","3473.3333333333335","11.469026548672566","16.617562839342348","10"
Alfa Ica (India) Ltd,ALFAICA,"Home Furnishing","33.0472","80.29411764705883","1.703344523187853","5.779630511902278","10","81.8","4.600345736000567","900","309.59090909090907","9.066666666666663","3.694397687505786","3.8730158730158695","50.36674816625917","-5.977011494252876","1.627531370356569","8.01424190393206","-66.66666666666667","20.684567719091174","23.69352618059071","10"
Axis Silver ETF,AXISILVER,"Silver","32.970578788","757440.3181818182","5.906338312474766","177.92584157527563","763654","262.33","8.80333952528748","-46.60064709621343","1006280.7586206896","-5.183070083492981","80.17056425780179","-0.296453954619752","48.67152060381963","70.49915507604312","173.77374243372992","-6.235494846227583","146.5794206632892","175.70152390961638",,"0"
Parmeshwari Silk Mills Ltd,PARMSILK,"Textiles","32.9370725","37.5","0","513.874321363768","50","109.75","2.897001212812714","0","37.5","0","57.363509841158475","0","0","47.69210065939981","509.72222222222223","-1.0524247627346022","0","303.3443586916575",,"10"
Mirae Asset Nifty PSU Bank ETF,BANKPSU,"Equity","32.922867908","24065.954545454544","-9.907189980990733","24.892395859663477","11292","80.57","-7.010188768178018","-41.742764277975546","48261.31034482759","-0.9953305480462058","3.9604671103718747","0.41126620139581044","23.519920565967478","-5.710942071386787","20.74029671811777","-2.0477553107808077","-41.63436191657621","20.97597597597598",,"0"
Rajnish Retail Ltd,RRETAIL,"Precious Metals, Jewellery & Watches","32.9175","567723.4545454546","-27.147766323024054","-66.47727148782494","254912","2.1","-24.25076511021134","86.65573194306133","501187.9655172414","-4.932735426008963","-58.46212647833238","-1.8691588785046744","346.6666666666667","-68.13353566009104","-70.62937062937064","-5.985160188743565","43.315267501742866","2.941176470588247","50.72007658125332","1"
Mcon Rasayan India Ltd,MCON,"Building Products - Others","32.89921518","10631.578947368422","-16.944444444444443","-64.58265164269969","6000","44.85","-14.047443231631728","-78.57142857142857","13666.666666666666","-10.299999999999997","-13.858002582947218","-4.777070063694268","249.3868450390189","-23.52941176470588","-68.73475078424539","-11.3524247627346","-71.42857142857143","13.257575757575758",,"10"
Parshwanath Corp Ltd,PARSHWANA,"Real Estate","32.8842885","27.05263157894737","5.337078651685386","-13.36557564242915","1","105","8.2340798644981","0","229.40740740740742","-7.854322071083811","15.94671282548336","1.941747572815534","29.666666666666664","6.2753036437246985","-17.517674783974858","-8.906746833818413","-96.15384615384616","46.25992478061009","30.398567335981163","10"
Motilal Oswal Nifty 500 ETF,MONIFTY500,"Equity","32.8757","672285.9545454546","-1.6680923866552635","4.413765081362538","361970","22.99","1.2289088261574506","-21.919557536250018","1140865.2586206896","0.5247048535198838","3.892720657168498","0.043516100957345566","8.22096563723358","-5.778688524590164","0.2616659398168283","-0.5277199092147183","-52.65376701891521","10.795180722891562",,"0"
Ambo Agritec Ltd,AMBOAGRI,"Agro Products","32.86635268","13000","-8.923884514435692","-75.77832312332954","13000","16.73","-6.026883301622977","225","14208.333333333334","2.058823529411773","-56.82839057795299","1.9500304692260835","515.5409444112373","-66.49979975971165","-79.93042226487525","1.0063987666771708","-31.57894736842105","6.900958466453666",,"10"
Libas Consumer Products Ltd,LIBAS,"Apparel & Accessories","32.82534668","42048.72727272727","4.442581726739323","-1.5967662139762249","43020","12.46","7.339582939552036","119.35549663471345","51561.60344827586","4.70588235294118","16.532472646595718","1.3832384052074997","26.00321027287318","6.861063464837056","-5.748865355521934","3.6534575902065782","84.26350280549964","38.137472283813764","-19.289308255380476","10"
Pearl Green Clubs and Resorts Ltd,PGCRL,"Agro Products","32.821246","18510","-11.480144404332133","15.353913200502621","12000","122.6","-8.583143191519419","53.84615384615385","24916.363636363636","-13.66197183098592","-3.1928409959243496","-0.12219959266802907","49.79608482871127","-12.864250177683012","11.201814058956913","-14.714396593720522","900","38.60938383267383",,"10"
Gita Renewable Energy Ltd,GITARENEW,"Renewable Energy","32.81612208","1889.2272727272727","-1.3520280420630926","-32.033426648138416","760","79.8","1.5449731707496215","-15.46162402669633","4633.293103448276","-1.5000000000000036","-9.313362391845402","-2.896081771720625","70.42606516290728","-18.984771573604064","-36.18552578968413","-2.5524247627346055","9.668109668109668","32.75661287639326","12.440814850379066","10"
Mohit Industries Ltd,MOHITIND,"Textiles","32.774786125","10015.227272727272","-6.953376205787784","-24.987784543792532","3846","23.15","-4.056374992975069","252.52062328139323","11962.862068965518","0.9154315605928391","-13.622162720163143","0.043215211754529","73.60691144708424","-23.293571901921805","-29.13988368533824","-0.13699320214176303","181.5519765739385","24.462365591397827","25.79191574582229","10"
Sparkle Gold Rock Ltd,SPARKLEGR,"Mining - Diversified","32.735642","1124.6818181818182","-6.402048655569783","-9.746605216522617","52","73.1","-3.505047442757069","-98.13753581661891","1268.709090909091","-9.63036222029918","24.608516099997644","0.27434842249655506","50.82079343365253","14.937106918238984","-13.898704358068327","-10.682786983033782","-96.8465736810188","17.88421222383485","105.3891399126274","10"
Kanco Tea & Industries Ltd,KANCOTEA,"Agro Products","32.606793855","318.6818181818182","-5.591812518540498","-5.410276533361931","24","63.65","-2.6948113057277836","-94.8936170212766","557.9649122807018","-3.5606060606060628","-0.1983161085273828","-0.9800871188550133","25.68735271013354","-9.869725290286045","-9.56237567490764","-4.613030823340665","-97.70114942528735","21.238095238095234","-1.6439124844317532","10"
Walpar Nutritions Ltd,WALPAR,"Packaged Foods & Meats","32.5848268","3800","-10.567010309278336","-17.870372768566646","4000","34.7","-7.670009096465622","100","3882.3529411764707","-4.931506849315061","-6.915129279779798","-4.931506849315061","53.60230547550431","-16.58653846153846","-22.022471910112355","-5.983931612049663","100","0",,"10"
Tyroon Tea Co Ltd,TYROON,"Agro Products","32.490055","264","-1.128481209234914","-10.197676643207654","3","95.5","1.7685200035778001","-99.85486211901306","327.7307692307692","11.56542056074767","6.674964285872423","-2.271796970937371","44.345549738219894","-2.9964448958862393","-14.349775784753364","10.512995798013067","-89.65517241379311","29.667345553292602","7.767448443822755","10"
Madhav Marbles and Granites Ltd,MADHAV,"Building Products - Granite","32.486557","6894.227272727273","-4.422216372729665","-14.744483391400461","3051","36.31","-1.5252151599169506","150.08196721311475","9926.672413793103","-5.663808781501688","-2.2189087022500704","0.3038674033149155","48.38887358854309","-11.890317884008732","-18.89658253294617","-6.71623354423629","-1.9601542416452442","25.206896551724146","-9.035583333634634","10"
Sunil Industries Ltd,SUNILTX,"Textiles","32.4114","320","-14.255555555555553","4.62078811433571","500","77.17","-11.358554342742838","150","418.1818181818182","0","-0.7002516777070689","0","29.51924322923416","-10.371660859465731","0.46868897279000055","-1.0524247627346022","0","29.697478991596647","45.85683916477885","10"
DSJ Keep Learning Ltd,KEEPLEARN,"Publishing","32.388113264","98320.59090909091","4.0000000000000036","-41.111058753191124","54577","2.08","6.897001212812718","-46.79463432704868","64257.75862068965","-0.9523809523809532","-4.378177595100837","-4.587155963302756","96.15384615384615","-14.049586776859499","-45.263157894736835","-2.0048057151155554","-6.892198508964976","35.064935064935064","32.46423379744956","1"
Marc Loire Fashions Ltd,MARCLOIRE,"Footwear","32.305","2914.285714285714","1.5625000000000064","-35.979479805822706","3600","45.5","4.459501212812721","-62.5","9446.808510638299","13.75","-2.828590818241338","4.7662905825466275","82.41758241758241","-12.5","-40.13157894736842","12.697575237265397","50","33.823529411764696",,"10"
Unilex Colours and Chemicals Ltd,UNILEX,"Commodity Chemicals","32.27229","7733.333333333333","-13.81818181818182","-43.23968776189491","3200","23.7","-10.921180605369106","-60","24744.18604651163","-13.81818181818182","-28.123866408792523","0","106.32911392405062","-37.795275590551185","-47.391786903440625","-14.870606580916423","0","18.204488778054852",,"10"
Abram Food Ltd,ABRFL,"FMCG - Foods","32.2125","3440","-19.041450777202076","-30.002978818841985","2400","62.5","-16.14444956438936","0","4933.333333333333","2.7960526315789522","-30.116644768145","-1.107594936708865","140","-39.78805394990366","-34.15507796038769","1.74362786884435","0","9.649122807017552",,"10"
Virtual Global Education Ltd,VIRTUALG,"Education Services","32.002408181999996","609371.4545454546","17.999999999999993","29.684014035162733","1420186","0.59","20.897001212812707","237.90701160392015","505783.7413793103","-1.6666666666666683","20.992163898739783","7.272727272727258","16.94915254237288","11.32075471698112","25.531914893617024","-2.7190914294012707","801.333417954495","40.47619047619047","-3.0828612395555455","1"
Gini Silk Mills Ltd,GINISILK,"Textiles","32.0008572","1290.909090909091","-11.593750000000004","-36.85821013680481","194","57.22","-8.696748787187289","-81.66351606805293","2062.2758620689656","0.17705382436260875","-5.558220447870967","-0.5906879777623408","126.98357217756029","-15.22962962962963","-41.01030927835052","-0.8753709383719934","-51.37844611528822","34.60362267701718","-1.575932565798277","10"
